file,file_type,review_status,findings_count,notes
"docs/audits/venice-forge-exhaustive-audit-2026-09-12/TEST_GAPS.md","md","REVIEWED",0,""
"docs/audits/venice-forge-exhaustive-audit-2026-09-12/VALIDATION_RESULTS.md","md","REVIEWED",0,""
"docs/audits/venice-forge-exhaustive-audit-2026-09-12/review-ledger.csv","csv","REVIEWED",0,""
"docs/design/CHARACTER_RP.md","md","REVIEWED",0,""
"docs/design/DESIGN.md","md","REVIEWED",0,""
"docs/design/LOADING_AND_SURFACE_CONTRACT.md","md","REVIEWED",0,""
"docs/design/LOREBOOKS.md","md","REVIEWED",0,""
"docs/design/MEDIA_STUDIO.md","md","REVIEWED",0,""
"docs/design/MEMORY.md","md","REVIEWED",0,""
"docs/design/PUBLIC_PROFILE_DISCOVERY.md","md","REVIEWED",0,""
"docs/design/REPOSITORY_TREE.md","md","REVIEWED",0,""
"docs/design/SCENE_GENERATION.md","md","REVIEWED",0,""
"docs/design/ST_CARD_STUDIO.md","md","REVIEWED",0,""
"docs/design/THEME_SYSTEM.md","md","REVIEWED",0,""
"docs/design/VENICE_UI_EXTRACTION.md","md","REVIEWED",0,""
"docs/design/pastel-theme-pack-report.md","md","REVIEWED",0,""
"docs/developer/CHARACTER_CARD_CODEC.md","md","REVIEWED",0,""
"docs/developer/CHARACTER_CARD_MAPPINGS.md","md","REVIEWED",0,""
"docs/developer/image-inspector-architecture.md","md","REVIEWED",0,""
"docs/discovery/DISCOVERY_DOCUMENT_AGENT.md","md","REVIEWED",0,""
"docs/features/DOCUMENT_AGENT.md","md","REVIEWED",0,""
"docs/i18n/GLOSSARY.md","md","REVIEWED",0,""
"docs/i18n/TRANSLATION_GUIDE.md","md","REVIEWED",0,""
"docs/i18n/ar/ABOUT.md","md","REVIEWED",0,""
"docs/i18n/ar/CONTRIBUTING.md","md","REVIEWED",0,""
"docs/i18n/ar/FAQ.md","md","REVIEWED",0,""
"docs/i18n/ar/PRIVACY.md","md","REVIEWED",0,""
"docs/i18n/ar/README.md","md","REVIEWED",0,""
"docs/i18n/ar/SECURITY.md","md","REVIEWED",0,""
"docs/i18n/ar/SUPPORT.md","md","REVIEWED",0,""
"docs/i18n/de/ABOUT.md","md","REVIEWED",0,""
"docs/i18n/de/CONTRIBUTING.md","md","REVIEWED",0,""
"docs/i18n/de/FAQ.md","md","REVIEWED",0,""
"docs/i18n/de/PRIVACY.md","md","REVIEWED",0,""
"docs/i18n/de/README.md","md","REVIEWED",0,""
"docs/i18n/de/SECURITY.md","md","REVIEWED",0,""
"docs/i18n/de/SUPPORT.md","md","REVIEWED",0,""
"docs/i18n/es/ABOUT.md","md","REVIEWED",0,""
"docs/i18n/es/CONTRIBUTING.md","md","REVIEWED",0,""
"docs/i18n/es/FAQ.md","md","REVIEWED",0,""
"docs/i18n/es/PRIVACY.md","md","REVIEWED",0,""
"docs/i18n/es/README.md","md","REVIEWED",0,""
"docs/i18n/es/SECURITY.md","md","REVIEWED",0,""
"docs/i18n/es/SUPPORT.md","md","REVIEWED",0,""
"docs/i18n/fr/ABOUT.md","md","REVIEWED",0,""
"docs/i18n/fr/CONTRIBUTING.md","md","REVIEWED",0,""
"docs/i18n/fr/FAQ.md","md","REVIEWED",0,""
"docs/i18n/fr/PRIVACY.md","md","REVIEWED",0,""
"docs/i18n/fr/README.md","md","REVIEWED",0,""
"docs/i18n/fr/SECURITY.md","md","REVIEWED",0,""
"docs/i18n/fr/SUPPORT.md","md","REVIEWED",0,""
"docs/i18n/hi/ABOUT.md","md","REVIEWED",0,""
"docs/i18n/hi/CONTRIBUTING.md","md","REVIEWED",0,""
"docs/i18n/hi/FAQ.md","md","REVIEWED",0,""
"docs/i18n/hi/PRIVACY.md","md","REVIEWED",0,""
"docs/i18n/hi/README.md","md","REVIEWED",0,""
"docs/i18n/hi/SECURITY.md","md","REVIEWED",0,""
"docs/i18n/hi/SUPPORT.md","md","REVIEWED",0,""
"docs/i18n/identical-value-allowlist.json","json","REVIEWED",0,""
"docs/i18n/ja/ABOUT.md","md","REVIEWED",0,""
"docs/i18n/ja/CONTRIBUTING.md","md","REVIEWED",0,""
"docs/i18n/ja/FAQ.md","md","REVIEWED",0,""
"docs/i18n/ja/PRIVACY.md","md","REVIEWED",0,""
"docs/i18n/ja/README.md","md","REVIEWED",0,""
"docs/i18n/ja/SECURITY.md","md","REVIEWED",0,""
"docs/i18n/ja/SUPPORT.md","md","REVIEWED",0,""
"docs/i18n/ko/ABOUT.md","md","REVIEWED",0,""
"docs/i18n/ko/CONTRIBUTING.md","md","REVIEWED",0,""
"docs/i18n/ko/FAQ.md","md","REVIEWED",0,""
"docs/i18n/ko/PRIVACY.md","md","REVIEWED",0,""
"docs/i18n/ko/README.md","md","REVIEWED",0,""
"docs/i18n/ko/SECURITY.md","md","REVIEWED",0,""
"docs/i18n/ko/SUPPORT.md","md","REVIEWED",0,""
"docs/i18n/native-review-status.json","json","REVIEWED",0,""
"docs/i18n/pt-BR/ABOUT.md","md","REVIEWED",0,""
"docs/i18n/pt-BR/CONTRIBUTING.md","md","REVIEWED",0,""
"docs/i18n/pt-BR/FAQ.md","md","REVIEWED",0,""
"docs/i18n/pt-BR/PRIVACY.md","md","REVIEWED",0,""
"docs/i18n/pt-BR/README.md","md","REVIEWED",0,""
"docs/i18n/pt-BR/SECURITY.md","md","REVIEWED",0,""
"docs/i18n/pt-BR/SUPPORT.md","md","REVIEWED",0,""
"docs/i18n/ru/ABOUT.md","md","REVIEWED",0,""
"docs/i18n/ru/CONTRIBUTING.md","md","REVIEWED",0,""
"docs/i18n/ru/FAQ.md","md","REVIEWED",0,""
"docs/i18n/ru/PRIVACY.md","md","REVIEWED",0,""
"docs/i18n/ru/README.md","md","REVIEWED",0,""
"docs/i18n/ru/SECURITY.md","md","REVIEWED",0,""
"docs/i18n/ru/SUPPORT.md","md","REVIEWED",0,""
"docs/i18n/sv-SE/ABOUT.md","md","REVIEWED",0,""
"docs/i18n/sv-SE/CONTRIBUTING.md","md","REVIEWED",0,""
"docs/i18n/sv-SE/FAQ.md","md","REVIEWED",0,""
"docs/i18n/sv-SE/PRIVACY.md","md","REVIEWED",0,""
"docs/i18n/sv-SE/README.md","md","REVIEWED",0,""
"docs/i18n/sv-SE/SECURITY.md","md","REVIEWED",0,""
"docs/i18n/sv-SE/SUPPORT.md","md","REVIEWED",0,""
"docs/i18n/translation-status.json","json","REVIEWED",1,"VF-AUD-20260913-P1-001: 55 __MISSING__ placeholders across 11 locales"
"docs/i18n/zh-CN/ABOUT.md","md","REVIEWED",0,""
"docs/i18n/zh-CN/CONTRIBUTING.md","md","REVIEWED",0,""
"docs/i18n/zh-CN/FAQ.md","md","REVIEWED",0,""
"docs/i18n/zh-CN/PRIVACY.md","md","REVIEWED",0,""
"docs/i18n/zh-CN/README.md","md","REVIEWED",0,""
"docs/i18n/zh-CN/SECURITY.md","md","REVIEWED",0,""
"docs/i18n/zh-CN/SUPPORT.md","md","REVIEWED",0,""
"docs/implementation/document-agent-implementation-report.md","md","REVIEWED",0,""
"docs/legal/DISCLAIMER.md","md","REVIEWED",0,""
"docs/legal/NOTICE.md","md","REVIEWED",0,""
"docs/legal/PRIVACY.md","md","REVIEWED",0,""
"docs/legal/THIRD_PARTY_NOTICES.md","md","REVIEWED",0,""
"docs/legal/TRADEMARKS.md","md","REVIEWED",0,""
"docs/reference/CHARACTER_CARD_V2_COMPATIBILITY.md","md","REVIEWED",0,""
"docs/reference/VENICE_API_SOURCE_MANIFEST.md","md","REVIEWED",0,""
"docs/reference/VENICE_API_SYSTEM_PROMPT.md","md","REVIEWED",0,""
"docs/reference/Venice_api_LLM_info.md","md","REVIEWED",0,""
"docs/reference/Venice_swagger_api.yaml","yaml","REVIEWED",0,""
"docs/reference/seedance-2-0-api-guide.md","md","REVIEWED",0,""
"docs/reference/seedance-face-consent-api-guide.md","md","REVIEWED",0,""
"docs/reports/FINAL_AUDIT_REMEDIATION_REPORT_2026-08-26.md","md","REVIEWED",0,""
"docs/reports/MEDIA_PREVIEW_TRAFFIC_INSPECTOR_REMEDIATION_REPORT_2026-07-26.md","md","REVIEWED",0,""
"docs/reports/MEDIA_SAVE_PIPELINE_AUDIT_2026-07-28.md","md","REVIEWED",0,""
"docs/reports/VENICE_FORGE_POST_AUGUST_24_AUDIT_REPORT.md","md","REVIEWED",0,""
"docs/reports/historical/AUDIT-006-021_VALIDATION_REPORT.md","md","REVIEWED",0,""
"docs/reports/historical/BUG_HUNTING_AGENT_PROMPT.md","md","REVIEWED",0,""
"docs/reports/historical/BUG_HUNT_SUMMARY.md","md","REVIEWED",0,""
"docs/reports/historical/CANONICAL_REPORT_INDEX.md","md","REVIEWED",0,""
"docs/reports/historical/DEFERRED_WORK_DECISION_RECORD.md","md","REVIEWED",0,""
"docs/reports/historical/FINAL_ACCEPTANCE_REPORT.md","md","REVIEWED",0,""
"docs/reports/historical/INTENDED_FEATURE_VERIFICATION_2026-07-15.md","md","REVIEWED",0,""
"docs/reports/historical/MEDIA_CHARACTER_REMEDIATION_REPORT.md","md","REVIEWED",0,""
"docs/reports/historical/MINIMAX_M3_I18N_FULL_APP_REMEDIATION_REPORT_2026-07-26.md","md","REVIEWED",0,""
"docs/reports/historical/README.md","md","REVIEWED",0,""
"docs/reports/historical/ROUND2_POST_FIX_BUG_HUNT_WITH_PROOF.md","md","REVIEWED",0,""
"docs/reports/historical/RUNTIME_I18N_FULL_UI_REMEDIATION_REPORT_2026-07-26.md","md","REVIEWED",0,""
"docs/reports/historical/VALIDATION_REPORT_AUDIT_001_080.md","md","REVIEWED",0,""
"docs/reports/historical/VENICE_FORGE_2026-07-20_REMEDIATION_REPORT.md","md","REVIEWED",0,""
"docs/reports/historical/VENICE_FORGE_CHAT_FOLDERS_MEDIA_DOCUMENTS_REPORT_2026-07-19.md","md","REVIEWED",0,""
"docs/reports/historical/VENICE_FORGE_COMPLETION_EXECUTION_2026-07-25.md","md","REVIEWED",0,""
"docs/reports/historical/VENICE_FORGE_IMAGE_REMEDIATION_REPORT_2026-07-25.md","md","REVIEWED",0,""
"docs/reports/historical/VENICE_FORGE_THEME_ENGINE_BORDER_AND_PORTABILITY_AUDIT_2026-07-21.md","md","REVIEWED",0,""
"docs/reports/historical/VENICE_UI_PARITY_REFERENCE.md","md","REVIEWED",0,""
"docs/reports/historical/VIDEO_GALLERY_CHARACTER_CHATS_UI_SURFACE_REMEDIATION_REPORT.md","md","REVIEWED",0,""
"docs/reports/historical/VIDEO_PIPELINE_AND_RESEARCH_BROWSER_DEACTIVATION_2026-07-18.md","md","REVIEWED",0,""
"docs/reports/historical/audit-validation-report-022-051.md","md","REVIEWED",0,""
"docs/reports/historical/audit_report.yaml","yaml","REVIEWED",0,""
"docs/reports/historical/character-creator-implementation-report.md","md","REVIEWED",0,""
"docs/reports/historical/final-massive-bug-hunt-with-proof.md","md","REVIEWED",0,""
"docs/reports/historical/remediation-report-2026-09-01.md","md","REVIEWED",0,""
"docs/repository-maintenance/DELETION_MANIFEST.md","md","REVIEWED",0,""
"docs/repository-maintenance/FILE_MOVE_MANIFEST.md","md","REVIEWED",0,""
"docs/repository-maintenance/README.md","md","REVIEWED",0,""
"docs/repository-maintenance/REPOSITORY_HYGIENE_REPORT.md","md","REVIEWED",0,""
"docs/security/ST_CARD_IMPORT_THREAT_MODEL.md","md","REVIEWED",0,""
"docs/security/security-model.md","md","REVIEWED",0,""
"docs/security/sync-threat-model.md","md","REVIEWED",0,""
"docs/summary_of_work.md","md","REVIEWED",0,""
"docs/superpowers/plans/2026-08-26-provider-boundary-style-references.md","md","REVIEWED",0,""
"docs/superpowers/plans/2026-08-30-audit-remediation.md","md","REVIEWED",0,""
"docs/superpowers/plans/2026-08-31-csp-meteocon-remediation.md","md","REVIEWED",0,""
"docs/superpowers/plans/2026-08-31-electron-test-typecheck.md","md","REVIEWED",0,""
"docs/superpowers/plans/2026-08-31-replicate-paid-submission-durability.md","md","REVIEWED",0,""
"docs/superpowers/plans/2026-08-31-theme-ci-reconciliation.md","md","REVIEWED",0,""
"docs/superpowers/plans/2026-08-31-theme-engine-v2-and-ci-hardening.md","md","REVIEWED",0,""
"docs/superpowers/plans/2026-08-31-unified-hardening-coordinator.md","md","REVIEWED",0,""
"docs/superpowers/plans/2026-09-01-theme-aware-code-blocks.md","md","REVIEWED",0,""
"docs/superpowers/specs/2026-08-23-semantic-image-prompt-enhancer-design.md","md","REVIEWED",0,""
"docs/superpowers/specs/2026-08-24-deferred-provider-integration-design.md","md","REVIEWED",0,""
"docs/superpowers/specs/2026-08-26-document-agent-end-to-end-repair-design.md","md","REVIEWED",0,""
"docs/superpowers/specs/2026-08-26-provider-boundary-style-references-design.md","md","REVIEWED",0,""
"docs/superpowers/specs/2026-08-30-audit-remediation-design.md","md","REVIEWED",0,""
"docs/superpowers/specs/2026-08-31-theme-engine-v2-and-ci-hardening-design.md","md","REVIEWED",0,""
"docs/superpowers/specs/2026-08-31-unified-theme-ci-csp-electron-replicate-design.md","md","REVIEWED",0,""
"docs/superpowers/specs/2026-09-01-theme-aware-code-rendering-design.md","md","REVIEWED",0,""
"docs/testing/CHARACTER_CARD_FIXTURES.md","md","REVIEWED",0,""
"docs/user/IMAGE_INSPECTOR.md","md","REVIEWED",0,""
"docs/user/ST_CARD_STUDIO.md","md","REVIEWED",0,""
"docs/user/backup-and-sync.md","md","REVIEWED",0,""
"docs/user/chat-model-selection.md","md","REVIEWED",0,""
"docs/user/sync-troubleshooting.md","md","REVIEWED",0,""
"electron-builder.config.cjs","cjs","REVIEWED",0,""
"electron/agent/approvals/approval-coordinator.test.ts","ts","REVIEWED",0,""
"electron/agent/approvals/approval-coordinator.ts","ts","REVIEWED",0,""
"electron/agent/approvals/plan-factories.ts","ts","REVIEWED",0,""
"electron/agent/attachments/attachment-registry.test.ts","ts","REVIEWED",0,""
"electron/agent/attachments/attachment-registry.ts","ts","REVIEWED",0,""
"electron/agent/audit/document-agent-audit-service.ts","ts","REVIEWED",0,""
"electron/agent/documents/attachment-import-service.test.ts","ts","REVIEWED",0,""
"electron/agent/documents/attachment-import-service.ts","ts","REVIEWED",0,""
"electron/agent/documents/document-patch-engine.test.ts","ts","REVIEWED",0,""
"electron/agent/documents/document-patch-engine.ts","ts","REVIEWED",0,""
"electron/agent/documents/document-serializer-service.test.ts","ts","REVIEWED",0,""
"electron/agent/documents/document-serializer-service.ts","ts","REVIEWED",0,""
"electron/agent/documents/managed-document-service.test.ts","ts","REVIEWED",0,""
"electron/agent/documents/managed-document-service.ts","ts","REVIEWED",0,""
"electron/agent/policy/workspace-grant-service.test.ts","ts","REVIEWED",0,""
"electron/agent/policy/workspace-grant-service.ts","ts","REVIEWED",0,""
"electron/agent/runtime/agent-permission-state.test.ts","ts","REVIEWED",0,""
"electron/agent/runtime/agent-permission-state.ts","ts","REVIEWED",0,""
"electron/agent/runtime/agent-services.ts","ts","REVIEWED",0,""
"electron/agent/runtime/agent-tool-executor.documents.test.ts","ts","REVIEWED",0,""
"electron/agent/runtime/agent-tool-executor.test.ts","ts","REVIEWED",0,""
"electron/agent/runtime/agent-tool-executor.ts","ts","REVIEWED",0,""
"electron/agent/runtime/approved-media-executor.test.ts","ts","REVIEWED",0,""
"electron/agent/runtime/approved-media-executor.ts","ts","REVIEWED",0,""
"electron/agent/runtime/chat-agent-runner.multiturn.test.ts","ts","REVIEWED",0,""
"electron/agent/runtime/chat-agent-runner.telemetry.test.ts","ts","REVIEWED",0,""
"electron/agent/runtime/chat-agent-runner.test.ts","ts","REVIEWED",0,""
"electron/agent/runtime/chat-agent-runner.ts","ts","REVIEWED",0,""
"electron/agent/runtime/document-agent-contracts.test.ts","ts","REVIEWED",0,""
"electron/agent/runtime/image-model-resolver.ts","ts","REVIEWED",0,""
"electron/agent/runtime/tool-execution-context.ts","ts","REVIEWED",0,""
"electron/agent/runtime/trusted-agent-request.test.ts","ts","REVIEWED",0,""
"electron/agent/runtime/trusted-agent-request.ts","ts","REVIEWED",0,""
"electron/agent/workspace/path-policy.test.ts","ts","REVIEWED",0,""
"electron/agent/workspace/path-policy.ts","ts","REVIEWED",0,""
"electron/agent/workspace/workspace-filesystem-service.test.ts","ts","REVIEWED",0,""
"electron/agent/workspace/workspace-filesystem-service.ts","ts","REVIEWED",0,""
"electron/agent/workspace/workspace-mutation-service.test.ts","ts","REVIEWED",0,""
"electron/agent/workspace/workspace-mutation-service.ts","ts","REVIEWED",0,""
"electron/ipc/characterCardFileHandlers.test.ts","ts","REVIEWED",0,""
"electron/ipc/characterCardFileHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/characterCreatorHandlers.test.ts","ts","REVIEWED",0,""
"electron/ipc/characterCreatorHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/configHandlers.test.ts","ts","REVIEWED",0,""
"electron/ipc/configHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/handlers.test.ts","ts","REVIEWED",0,""
"electron/ipc/handlers.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/apiKeyHandlers.reserved.test.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/apiKeyHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/backgroundTaskHandlers.test.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/backgroundTaskHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/chatFolderHandlers.test.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/chatFolderHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/chatTtsHandlers.test.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/chatTtsHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/common.security.test.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/common.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/documentAgentHandlers.attachments.test.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/documentAgentHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/fileHandlers.generatedMediaExport.test.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/fileHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/huggingfaceHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/imageInspectorHandlers.test.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/imageInspectorHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/index.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/inspectorTelemetryHandlers.test.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/inspectorTelemetryHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/jinaHandlers.test.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/jinaHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/registration.test.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/replicateHandlers.test.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/replicateHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/syncHandlers.profile.test.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/syncHandlers.ts","ts","REVIEWED",2,"VF-AUD-20260913-P1-003 & P2-003: Remote mutation validation and missing chat_folders"
"electron/ipc/handlers/systemHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/handlers/veniceHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/rpHandlers.test.ts","ts","REVIEWED",0,""
"electron/ipc/rpHandlers.ts","ts","REVIEWED",0,""
"electron/ipc/updates.test.ts","ts","REVIEWED",0,""
"electron/ipc/updates.ts","ts","REVIEWED",0,""
"electron/ipc/validation.test.ts","ts","REVIEWED",0,""
"electron/ipc/validation.ts","ts","REVIEWED",0,""
"electron/main.test.ts","ts","REVIEWED",0,""
"electron/main.ts","ts","REVIEWED",1,"VF-AUD-20260913-IMP-001: Defense-in-depth will-redirect and permission check hardening"
"electron/preload.ts","ts","REVIEWED",0,""
"electron/services/appShutdownCoordinator.test.ts","ts","REVIEWED",0,""
"electron/services/appShutdownCoordinator.ts","ts","REVIEWED",0,""
"electron/services/backgroundTaskManager.paidQueue.test.ts","ts","REVIEWED",0,""
"electron/services/backgroundTaskManager.replicate.test.ts","ts","REVIEWED",0,""
"electron/services/backgroundTaskManager.restart-idempotency.test.ts","ts","REVIEWED",0,""
"electron/services/backgroundTaskManager.test.ts","ts","REVIEWED",0,""
"electron/services/backgroundTaskManager.ts","ts","REVIEWED",0,""
"electron/services/backupCrypto.test.ts","ts","REVIEWED",0,""
"electron/services/backupCrypto.ts","ts","REVIEWED",0,""
"electron/services/boundedResponseReader.test.ts","ts","REVIEWED",0,""
"electron/services/boundedResponseReader.ts","ts","REVIEWED",0,""
"electron/services/bridgeServer.test.ts","ts","REVIEWED",0,""
"electron/services/bridgeServer.ts","ts","REVIEWED",0,""
"electron/services/characterCardPngCodec.test.ts","ts","REVIEWED",0,""
"electron/services/characterCardPngCodec.ts","ts","REVIEWED",0,""
"electron/services/characterCardStorage.test.ts","ts","REVIEWED",0,""
"electron/services/characterCardStorage.ts","ts","REVIEWED",0,""
"electron/services/characterImageCache.test.ts","ts","REVIEWED",0,""
"electron/services/characterImageCache.ts","ts","REVIEWED",1,"VF-AUD-20260913-P3-004: Un-migrated raw writeFile and custom rename"
"electron/services/chatFolderBackupService.test.ts","ts","REVIEWED",0,""
"electron/services/chatFolderBackupService.ts","ts","REVIEWED",0,""
"electron/services/chatFolderLockService.test.ts","ts","REVIEWED",0,""
"electron/services/chatFolderLockService.ts","ts","REVIEWED",0,""
"electron/services/chatFolderOperationJournal.test.ts","ts","REVIEWED",0,""
"electron/services/chatFolderOperationJournal.ts","ts","REVIEWED",0,""
"electron/services/chatFolderService.test.ts","ts","REVIEWED",0,""
"electron/services/chatFolderService.ts","ts","REVIEWED",0,""
"electron/services/chatFolderStorage.test.ts","ts","REVIEWED",0,""
"electron/services/chatFolderStorage.ts","ts","REVIEWED",0,""
"electron/services/chatStorage.test.ts","ts","REVIEWED",0,""
"electron/services/chatStorage.ts","ts","REVIEWED",0,""
"electron/services/chatTtsBridge.test.ts","ts","REVIEWED",0,""
"electron/services/chatTtsBridge.ts","ts","REVIEWED",0,""
"electron/services/configService.test.ts","ts","REVIEWED",0,""
"electron/services/configService.ts","ts","REVIEWED",0,""
"electron/services/conversationVault.test.ts","ts","REVIEWED",0,""
"electron/services/conversationVault.ts","ts","REVIEWED",0,""
"electron/services/conversationWriteQueue.ts","ts","REVIEWED",0,""
"electron/services/customProtocolCapabilities.ts","ts","REVIEWED",0,""
"electron/services/generatedMediaExport.test.ts","ts","REVIEWED",0,""
"electron/services/generatedMediaExport.ts","ts","REVIEWED",0,""
"electron/services/generatedMediaRecoveryQueue.test.ts","ts","REVIEWED",0,""
"electron/services/generatedMediaRecoveryQueue.ts","ts","REVIEWED",0,""
"electron/services/generatedMediaStore.test.ts","ts","REVIEWED",0,""
"electron/services/generatedMediaStore.ts","ts","REVIEWED",0,""
"electron/services/generatedMediaStream.test.ts","ts","REVIEWED",0,""
"electron/services/generatedMediaStream.ts","ts","REVIEWED",0,""
"electron/services/generatedVideoDownload.test.ts","ts","REVIEWED",0,""
"electron/services/generatedVideoDownload.ts","ts","REVIEWED",0,""
"electron/services/guardPipeline.test.ts","ts","REVIEWED",0,""
"electron/services/guardPipeline.ts","ts","REVIEWED",0,""
"electron/services/huggingfaceDiscovery.test.ts","ts","REVIEWED",0,""
"electron/services/huggingfaceDiscovery.ts","ts","REVIEWED",0,""
"electron/services/imageInspectorInput.test.ts","ts","REVIEWED",0,""
"electron/services/imageInspectorInput.ts","ts","REVIEWED",0,""
"electron/services/inspectorTelemetry.test.ts","ts","REVIEWED",0,""
"electron/services/inspectorTelemetry.ts","ts","REVIEWED",0,""
"electron/services/logger.test.ts","ts","REVIEWED",0,""
"electron/services/logger.ts","ts","REVIEWED",0,""
"electron/services/mediaFormat.test.ts","ts","REVIEWED",0,""
"electron/services/mediaFormat.ts","ts","REVIEWED",0,""
"electron/services/mediaService.test.ts","ts","REVIEWED",0,""
"electron/services/mediaService.ts","ts","REVIEWED",0,""
"electron/services/memoryPuller.ts","ts","REVIEWED",0,""
"electron/services/paidSubmissionManager.test.ts","ts","REVIEWED",0,""
"electron/services/paidSubmissionManager.ts","ts","REVIEWED",0,""
"electron/services/profilePurge.test.ts","ts","REVIEWED",0,""
"electron/services/profilePurge.ts","ts","REVIEWED",0,""
"electron/services/profileSession.test.ts","ts","REVIEWED",0,""
"electron/services/profileSession.ts","ts","REVIEWED",0,""
"electron/services/providerAdapters.test.ts","ts","REVIEWED",0,""
"electron/services/providerAdapters.ts","ts","REVIEWED",0,""
"electron/services/providerSettingsStore.test.ts","ts","REVIEWED",0,""
"electron/services/providerSettingsStore.ts","ts","REVIEWED",0,""
"electron/services/remoteApplyAuthority.test.ts","ts","REVIEWED",0,""
"electron/services/remoteApplyAuthority.ts","ts","REVIEWED",1,"VF-AUD-20260913-P1-003: Rejection of tombstones for underlying domain stores"
"electron/services/replaceImportRecovery.test.ts","ts","REVIEWED",0,""
"electron/services/replaceImportRecovery.ts","ts","REVIEWED",0,""
"electron/services/replicateService.test.ts","ts","REVIEWED",0,""
"electron/services/replicateService.ts","ts","REVIEWED",0,""
"electron/services/rpChatStorage.test.ts","ts","REVIEWED",0,""
"electron/services/rpChatStorage.ts","ts","REVIEWED",0,""
"electron/services/rpProfilePaths.ts","ts","REVIEWED",0,""
"electron/services/rpSingleFileStore.test.ts","ts","REVIEWED",0,""
"electron/services/rpSingleFileStore.ts","ts","REVIEWED",0,""
"electron/services/rpStores.ts","ts","REVIEWED",0,""
"electron/services/runtimeSafetySettings.ts","ts","REVIEWED",0,""
"electron/services/secureStore.providerCredential.test.ts","ts","REVIEWED",0,""
"electron/services/secureStore.test.ts","ts","REVIEWED",0,""
"electron/services/secureStore.ts","ts","REVIEWED",0,""
"electron/services/syncApplyQueue.test.ts","ts","REVIEWED",0,""
"electron/services/syncApplyQueue.ts","ts","REVIEWED",0,""
"electron/services/syncBridge.test.ts","ts","REVIEWED",0,""
"electron/services/syncBridge.ts","ts","REVIEWED",1,"VF-AUD-20260913-P2-003: Missing chat_folders mapping"
"electron/services/syncCheckpoint.test.ts","ts","REVIEWED",0,""
"electron/services/syncCheckpoint.ts","ts","REVIEWED",0,""
"electron/services/syncConfig.test.ts","ts","REVIEWED",0,""
"electron/services/syncConfig.ts","ts","REVIEWED",0,""
"electron/services/syncFolderWatcher.test.ts","ts","REVIEWED",0,""
"electron/services/syncFolderWatcher.ts","ts","REVIEWED",2,"VF-AUD-20260913-P1-003 & P2-003: Tombstone grant store mismatch and missing chat_folders"
"electron/services/syncIdentity.test.ts","ts","REVIEWED",0,""
"electron/services/syncIdentity.ts","ts","REVIEWED",0,""
"electron/services/syncOutbox.test.ts","ts","REVIEWED",0,""
"electron/services/syncOutbox.ts","ts","REVIEWED",1,"VF-AUD-20260913-P2-001: Uncaught SyntaxError halts sync outbox draining"
"electron/services/syncRetryQueue.ts","ts","REVIEWED",0,""
"electron/services/themeService.test.ts","ts","REVIEWED",0,""
"electron/services/themeService.ts","ts","REVIEWED",1,"VF-AUD-20260913-P3-004: Direct overwrite without atomic replace"
"electron/services/timezoneService.ts","ts","REVIEWED",0,""
"electron/services/vaultMigration.ts","ts","REVIEWED",0,""
"electron/services/veniceClient.adapters.test.ts","ts","REVIEWED",0,""
"electron/services/veniceClient.error.test.ts","ts","REVIEWED",0,""
"electron/services/veniceClient.multipart.test.ts","ts","REVIEWED",0,""
"electron/services/veniceClient.retryAfter.test.ts","ts","REVIEWED",0,""
"electron/services/veniceClient.sseParser.test.ts","ts","REVIEWED",0,""
"electron/services/veniceClient.stream.test.ts","ts","REVIEWED",0,""
